Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ForLogin,Chrome 127.0.0.0,,,21-08-2024 22:54:58,21-08-2024 22:56:43,1m - 45.137s,PASSED
,,,,,,,
Test Cases/LoginCaseCheckOneColumn,Chrome 127.0.0.0,,,21-08-2024 22:55:00,21-08-2024 22:55:56,56.913s,PASSED
"data = findTestData(""Data Files/LoginData/LoginData"")",Chrome 127.0.0.0,,,21-08-2024 22:55:03,21-08-2024 22:55:09,6.389s,PASSED
index = 2,Chrome 127.0.0.0,,,21-08-2024 22:55:09,21-08-2024 22:55:09,0.018s,PASSED
"userName = data.getValue(""userName"", index)",Chrome 127.0.0.0,,,21-08-2024 22:55:09,21-08-2024 22:55:09,0.301s,PASSED
"Password = data.getValue(""Password"", index)",Chrome 127.0.0.0,,,21-08-2024 22:55:09,21-08-2024 22:55:09,0.178s,PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,21-08-2024 22:55:09,21-08-2024 22:55:22,12.604s,PASSED
"navigateToUrl(""https://www.demoblaze.com/"")",Chrome 127.0.0.0,,,21-08-2024 22:55:22,21-08-2024 22:55:32,9.896s,PASSED
"click(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/a_Log in""))",Chrome 127.0.0.0,,,21-08-2024 22:55:32,21-08-2024 22:55:39,6.617s,PASSED
"setText(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/input_Username_loginusername""), userName)",Chrome 127.0.0.0,,,21-08-2024 22:55:39,21-08-2024 22:55:45,6.196s,PASSED
"setText(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/input_Password_loginpassword""), Password)",Chrome 127.0.0.0,,,21-08-2024 22:55:45,21-08-2024 22:55:47,1.788s,PASSED
"click(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/button_Log in""))",Chrome 127.0.0.0,,,21-08-2024 22:55:47,21-08-2024 22:55:48,1.868s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/button_Log in""), 5, OPTIONAL)",Chrome 127.0.0.0,,,21-08-2024 22:55:48,21-08-2024 22:55:54,6.102s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,21-08-2024 22:55:54,21-08-2024 22:55:56,1.930s,PASSED
,,,,,,,
Test Cases/LoginWithoutIfCondition,Chrome 127.0.0.0,,,21-08-2024 22:55:56,21-08-2024 22:56:43,46.392s,PASSED
"data = findTestData(""Data Files/LoginData/LoginData"")",Chrome 127.0.0.0,,,21-08-2024 22:55:58,21-08-2024 22:55:58,0.099s,PASSED
index = 2,Chrome 127.0.0.0,,,21-08-2024 22:55:58,21-08-2024 22:55:58,0.005s,PASSED
"userName = data.getValue(""userName"", index)",Chrome 127.0.0.0,,,21-08-2024 22:55:58,21-08-2024 22:55:58,0.015s,PASSED
"Password = data.getValue(""Password"", index)",Chrome 127.0.0.0,,,21-08-2024 22:55:58,21-08-2024 22:55:58,0.029s,PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,21-08-2024 22:55:58,21-08-2024 22:56:02,3.876s,PASSED
"navigateToUrl(""https://www.demoblaze.com/"")",Chrome 127.0.0.0,,,21-08-2024 22:56:02,21-08-2024 22:56:07,5.301s,PASSED
"click(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/a_Log in""))",Chrome 127.0.0.0,,,21-08-2024 22:56:07,21-08-2024 22:56:11,4.345s,PASSED
"setText(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/input_Username_loginusername""), userName)",Chrome 127.0.0.0,,,21-08-2024 22:56:11,21-08-2024 22:56:13,1.421s,PASSED
"setText(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/input_Password_loginpassword""), Password)",Chrome 127.0.0.0,,,21-08-2024 22:56:13,21-08-2024 22:56:14,1.355s,PASSED
"click(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/button_Log in""))",Chrome 127.0.0.0,,,21-08-2024 22:56:14,21-08-2024 22:56:15,0.379s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/a_Log out""), 5, STOP_ON_FAILURE)",Chrome 127.0.0.0,,,21-08-2024 22:56:15,21-08-2024 22:56:43,27.992s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,21-08-2024 22:56:43,21-08-2024 22:56:43,0.300s,PASSED
