Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PriceofProduct,Chrome 127.0.0.0,,,21-08-2024 23:05:15,21-08-2024 23:05:31,16.508s,FAILED
,,,,,,,
Test Cases/PriceOfProducts,Chrome 127.0.0.0,,,21-08-2024 23:05:15,21-08-2024 23:05:31,16.338s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,21-08-2024 23:05:15,21-08-2024 23:05:17,1.937s,PASSED
"navigateToUrl(""https://www.demoblaze.com/"")",Chrome 127.0.0.0,,,21-08-2024 23:05:17,21-08-2024 23:05:18,1.303s,PASSED
"orgnlPrice1 = getText(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/h5_700""))",Chrome 127.0.0.0,,,21-08-2024 23:05:18,21-08-2024 23:05:19,0.848s,PASSED
"orgnlPrice2 = getText(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/h5_790""))",Chrome 127.0.0.0,,,21-08-2024 23:05:19,21-08-2024 23:05:20,0.301s,PASSED
"click(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/a_HTC One M9""))",Chrome 127.0.0.0,,,21-08-2024 23:05:20,21-08-2024 23:05:21,0.974s,PASSED
"click(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/a_Add to cart""))",Chrome 127.0.0.0,,,21-08-2024 23:05:21,21-08-2024 23:05:22,1.105s,PASSED
"click(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/a_Home (current)""))",Chrome 127.0.0.0,,,21-08-2024 23:05:22,21-08-2024 23:05:23,1.039s,PASSED
"click(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/a_Sony vaio i5""))",Chrome 127.0.0.0,,,21-08-2024 23:05:23,21-08-2024 23:05:24,1.245s,PASSED
"click(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/a_Add to cart""))",Chrome 127.0.0.0,,,21-08-2024 23:05:24,21-08-2024 23:05:25,0.790s,PASSED
"click(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/a_Home (current)""))",Chrome 127.0.0.0,,,21-08-2024 23:05:25,21-08-2024 23:05:25,0.448s,PASSED
"click(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/button_Next""))",Chrome 127.0.0.0,,,21-08-2024 23:05:25,21-08-2024 23:05:26,0.378s,PASSED
"click(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/a_Dell i7 8gb""))",Chrome 127.0.0.0,,,21-08-2024 23:05:26,21-08-2024 23:05:27,1.517s,PASSED
"click(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/a_Add to cart""))",Chrome 127.0.0.0,,,21-08-2024 23:05:27,21-08-2024 23:05:28,1.118s,PASSED
"click(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/a_Cart""))",Chrome 127.0.0.0,,,21-08-2024 23:05:28,21-08-2024 23:05:29,1.308s,PASSED
"dsplyPrice1 = getText(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/td_700""))",Chrome 127.0.0.0,,,21-08-2024 23:05:29,21-08-2024 23:05:31,1.386s,PASSED
"dsplyPrice2 = getText(findTestObject(""Object Repository/PriceOfProducts/Page_STORE/td_790""))",Chrome 127.0.0.0,,,21-08-2024 23:05:31,21-08-2024 23:05:31,0.265s,PASSED
"orgnlPrice1 = orgnlPrice1.replace(""$"", """")",Chrome 127.0.0.0,,,21-08-2024 23:05:31,21-08-2024 23:05:31,0.005s,PASSED
assert orgnlPrice1 == dsplyPrice1,Chrome 127.0.0.0,,,21-08-2024 23:05:31,21-08-2024 23:05:31,0.017s,FAILED
