Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ForLogin,Chrome 127.0.0.0,,,21-08-2024 05:12:14,21-08-2024 05:12:33,19.087s,PASSED
,,,,,,,
Test Cases/LoginCaseCheckOneColumn,Chrome 127.0.0.0,,,21-08-2024 05:12:14,21-08-2024 05:12:25,11.171s,PASSED
"data = findTestData(""Data Files/LoginData/LoginData"")",Chrome 127.0.0.0,,,21-08-2024 05:12:14,21-08-2024 05:12:15,0.649s,PASSED
index = 2,Chrome 127.0.0.0,,,21-08-2024 05:12:15,21-08-2024 05:12:15,0.003s,PASSED
"userName = data.getValue(""userName"", index)",Chrome 127.0.0.0,,,21-08-2024 05:12:15,21-08-2024 05:12:15,0.057s,PASSED
"Password = data.getValue(""Password"", index)",Chrome 127.0.0.0,,,21-08-2024 05:12:15,21-08-2024 05:12:15,0.037s,PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,21-08-2024 05:12:15,21-08-2024 05:12:17,2.012s,PASSED
"navigateToUrl(""https://www.demoblaze.com/"")",Chrome 127.0.0.0,,,21-08-2024 05:12:17,21-08-2024 05:12:18,1.327s,PASSED
"click(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/a_Log in""))",Chrome 127.0.0.0,,,21-08-2024 05:12:18,21-08-2024 05:12:20,1.436s,PASSED
"setText(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/input_Username_loginusername""), userName)",Chrome 127.0.0.0,,,21-08-2024 05:12:20,21-08-2024 05:12:21,0.966s,PASSED
"setText(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/input_Password_loginpassword""), Password)",Chrome 127.0.0.0,,,21-08-2024 05:12:21,21-08-2024 05:12:21,0.712s,PASSED
"click(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/button_Log in""))",Chrome 127.0.0.0,,,21-08-2024 05:12:21,21-08-2024 05:12:22,0.349s,PASSED
"LoginSuccessful = verifyElementPresent(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/button_Log in""), 5, OPTIONAL)",Chrome 127.0.0.0,,,21-08-2024 05:12:22,21-08-2024 05:12:24,2.367s,PASSED
if (LoginSuccessful),Chrome 127.0.0.0,,,21-08-2024 05:12:24,21-08-2024 05:12:25,0.529s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,21-08-2024 05:12:25,21-08-2024 05:12:25,0.262s,PASSED
,,,,,,,
Test Cases/LoginWithoutIfCondition,Chrome 127.0.0.0,,,21-08-2024 05:12:25,21-08-2024 05:12:33,7.656s,PASSED
"data = findTestData(""Data Files/LoginData/LoginData"")",Chrome 127.0.0.0,,,21-08-2024 05:12:25,21-08-2024 05:12:25,0.042s,PASSED
index = 2,Chrome 127.0.0.0,,,21-08-2024 05:12:25,21-08-2024 05:12:25,0.003s,PASSED
"userName = data.getValue(""userName"", index)",Chrome 127.0.0.0,,,21-08-2024 05:12:25,21-08-2024 05:12:25,0.004s,PASSED
"Password = data.getValue(""Password"", index)",Chrome 127.0.0.0,,,21-08-2024 05:12:25,21-08-2024 05:12:25,0.005s,PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,21-08-2024 05:12:25,21-08-2024 05:12:26,0.839s,PASSED
"navigateToUrl(""https://www.demoblaze.com/"")",Chrome 127.0.0.0,,,21-08-2024 05:12:26,21-08-2024 05:12:27,0.875s,PASSED
"click(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/a_Log in""))",Chrome 127.0.0.0,,,21-08-2024 05:12:27,21-08-2024 05:12:28,1.188s,PASSED
"setText(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/input_Username_loginusername""), userName)",Chrome 127.0.0.0,,,21-08-2024 05:12:28,21-08-2024 05:12:29,0.884s,PASSED
"setText(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/input_Password_loginpassword""), Password)",Chrome 127.0.0.0,,,21-08-2024 05:12:29,21-08-2024 05:12:30,0.655s,PASSED
"click(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/button_Log in""))",Chrome 127.0.0.0,,,21-08-2024 05:12:30,21-08-2024 05:12:30,0.319s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/CheckOneColumn/Page_STORE/a_Log out""), 5, STOP_ON_FAILURE)",Chrome 127.0.0.0,,,21-08-2024 05:12:30,21-08-2024 05:12:32,2.413s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,21-08-2024 05:12:32,21-08-2024 05:12:33,0.224s,PASSED
